Recording	Participant	Gender	Timeline	TOI	Interval	Media	AOI	Total_duration_of_fixations	Average_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Average_pupil_diameter
Recording27	Participant25	Female	White on Black	py1sem (1)	1	py1sem	VarDeclaration	15622	170	92	0	140	4.4971
Recording27	Participant25	Female	White on Black	py1syn (1)	1	py1syn	BugIsHere	1235	137	9	43202	230	4.53092
Recording27	Participant25	Female	White on Black	py1syn (1)	1	py1syn	FirstIfStatement	12104	205	59	11516	220	4.63366
Recording27	Participant25	Female	White on Black	py1syn (1)	1	py1syn	FunctionCall	6447	179	36	2990	258	4.61796
Recording27	Participant25	Female	White on Black	py1syn (1)	1	py1syn	FunctionHeader	1452	181	8	8680	140	4.41065
Recording27	Participant25	Female	White on Black	py1syn (1)	1	py1syn	MainHeader	1382	173	8	1541	142	4.42426
Recording27	Participant25	Female	White on Black	py1syn (1)	1	py1syn	PrintStatement	8323	189	44	7765	147	4.51646
Recording27	Participant25	Female	White on Black	py1syn (1)	1	py1syn	Return	2652	147	18	21772	98	4.73335
Recording27	Participant25	Female	White on Black	py1syn (1)	1	py1syn	SecondIfStatement	10050	173	58	13433	455	4.6511
Recording27	Participant25	Female	White on Black	py1syn (1)	1	py1syn	ThirdIfStatement	6967	158	44	20410	82	4.70182
Recording27	Participant25	Female	White on Black	py1syn (1)	1	py1syn	VarDeclaration	4585	183	25	1430	88	4.55906
Recording27	Participant25	Female	White on Black	py2sem (1)	1	py2sem	BugIsHere	3490	184	19	1220	78	4.71653
Recording27	Participant25	Female	White on Black	py2sem (1)	1	py2sem	BugIsHere2	4287	186	23	2154	153	4.66301
Recording27	Participant25	Female	White on Black	py2sem (1)	1	py2sem	FirstPrint	6227	208	30	20	118	4.66575
Recording27	Participant25	Female	White on Black	py2sem (1)	1	py2sem	Increment	687	172	4	22601	262	4.57765
Recording27	Participant25	Female	White on Black	py2sem (1)	1	py2sem	MainHeader	1377	172	8	467	135	4.64038
Recording27	Participant25	Female	White on Black	py2sem (1)	1	py2sem	SecondPrint	1285	184	7	27062	167	4.77518
Recording27	Participant25	Female	White on Black	py2sem (1)	1	py2sem	VarDeclaration	3875	144	27	240	62	4.63558
Recording27	Participant25	Female	White on Black	py2syn (1)	1	py2syn	BugIsHere	1970	281	7	5321	368	4.86487
Recording27	Participant25	Female	White on Black	py2syn (1)	1	py2syn	FirstIfStatement	3433	191	18	4771	67	4.86555
Recording27	Participant25	Female	White on Black	py2syn (1)	1	py2syn	ForLoop	4072	170	24	2345	97	4.93011
Recording27	Participant25	Female	White on Black	py2syn (1)	1	py2syn	MainHeader	0		0			
Recording27	Participant25	Female	White on Black	py2syn (1)	1	py2syn	ThirdIfStatement	372	124	3	150	63	4.99342
Recording27	Participant25	Female	White on Black	py2syn (1)	1	py2syn	VarDeclaration	1733	144	12	263	137	4.84749
Recording27	Participant25	Female	White on Black	pycomp1 (1)	1	pycomp1	ForLoop	11017	204	54	187	173	4.51592
Recording27	Participant25	Female	White on Black	pycomp1 (1)	1	pycomp1	FuncCall	1217	203	6	23334	62	4.75113
Recording27	Participant25	Female	White on Black	pycomp1 (1)	1	pycomp1	FuncHeader	2315	165	14	409	392	4.33609
Recording27	Participant25	Female	White on Black	pycomp1 (1)	1	pycomp1	FuncReturn	390	98	4	14876	87	4.42518
Recording27	Participant25	Female	White on Black	pycomp1 (1)	1	pycomp1	InputList	1038	173	6	22756	88	4.80432
Recording27	Participant25	Female	White on Black	pycomp1 (1)	1	pycomp1	MainHeader	562	140	4	20112	168	4.6118
Recording27	Participant25	Female	White on Black	pycomp1 (1)	1	pycomp1	PrintStatement	655	164	4	104977	147	4.7619
Recording27	Participant25	Female	White on Black	pycomp1 (1)	1	pycomp1	VarDeclaration	3142	196	16	2172	213	4.62297
Recording27	Participant25	Female	White on Black	pycomp2 (1)	1	pycomp2	ForLoop	17582	163	108	0	125	4.58824
Recording27	Participant25	Female	White on Black	pycomp2 (1)	1	pycomp2	FuncHeader	1908	173	11	744	227	4.41639
Recording27	Participant25	Female	White on Black	pycomp2 (1)	1	pycomp2	JoinSentence	1708	155	11	41234	137	4.79587
Recording27	Participant25	Female	White on Black	pycomp2 (1)	1	pycomp2	Return	750	188	4	99867	157	4.4971
Recording27	Participant25	Female	White on Black	pycomp2 (1)	1	pycomp2	SentenceSplit	4851	243	20	4929	210	4.59285
Recording27	Participant25	Female	White on Black	pycomp2 (1)	1	pycomp2	VarDeclaration	1002	200	5	9054	342	4.57395
Recording23	Participant21	Male	White on Black	java1 (1)	1	java1	FunctionHeader	2577	234	11	1779	335	4.86608
Recording23	Participant21	Male	White on Black	java1 (1)	1	java1	Loop	28095	238	118	3780	285	4.9315
Recording23	Participant21	Male	White on Black	java1 (1)	1	java1	ReturnValue	1268	181	7	16097	158	4.94309
Recording23	Participant21	Male	White on Black	java1 (1)	1	java1	VarDeclaration	10384	221	47	0	159	4.90459
Recording23	Participant21	Male	White on Black	java1 (1)	1	java1	VarUpdate	9865	241	41	12019	268	4.92151
Recording23	Participant21	Male	White on Black	java2 (1)	1	java2	BugIsHere	9615	219	44	13135	125	4.78697
Recording23	Participant21	Male	White on Black	java2 (1)	1	java2	ForLoop	5051	202	25	0	138	4.72479
Recording23	Participant21	Male	White on Black	java2 (1)	1	java2	FunctionHeader	7548	216	35	175	165	4.64474
Recording23	Participant21	Male	White on Black	java2 (1)	1	java2	VarDeclaration	1477	211	7	7773	107	4.6117
Recording23	Participant21	Male	White on Black	py1sem (1)	1	py1sem	BuggyCall	10004	208	48	6112	193	4.65605
Recording23	Participant21	Male	White on Black	py1sem (1)	1	py1sem	BugIsHere	5277	211	25	21133	190	4.59338
Recording23	Participant21	Male	White on Black	py1sem (1)	1	py1sem	CastingCall	7942	215	37	3509	227	4.67361
Recording23	Participant21	Male	White on Black	py1sem (1)	1	py1sem	CastingFunction	10688	181	59	15459	308	4.55837
Recording23	Participant21	Male	White on Black	py1sem (1)	1	py1sem	MainHeader	442	147	3	26109	177	4.61708
Recording23	Participant21	Male	White on Black	py1sem (1)	1	py1sem	PrintStatement	7053	207	34	11731	227	4.57698
Recording23	Participant21	Male	White on Black	py1sem (1)	1	py1sem	VarDeclaration	7898	197	40	327	155	4.56681
Recording23	Participant21	Male	White on Black	py1syn (1)	1	py1syn	BugIsHere	488	244	2	12271	265	4.80182
Recording23	Participant21	Male	White on Black	py1syn (1)	1	py1syn	FirstIfStatement	7548	184	41	4886	188	4.74665
Recording23	Participant21	Male	White on Black	py1syn (1)	1	py1syn	FunctionCall	5812	215	27	1783	422	4.58687
Recording23	Participant21	Male	White on Black	py1syn (1)	1	py1syn	FunctionHeader	3573	199	18	4331	172	4.65277
Recording23	Participant21	Male	White on Black	py1syn (1)	1	py1syn	MainHeader	347	173	2	173	188	4.71232
Recording23	Participant21	Male	White on Black	py1syn (1)	1	py1syn	PrintStatement	4363	208	21	1564	150	4.68832
Recording23	Participant21	Male	White on Black	py1syn (1)	1	py1syn	Return	9322	212	44	13734	308	4.70798
Recording23	Participant21	Male	White on Black	py1syn (1)	1	py1syn	SecondIfStatement	2243	204	11	9906	240	4.76519
Recording23	Participant21	Male	White on Black	py1syn (1)	1	py1syn	ThirdIfStatement	2535	181	14	11724	210	4.80783
Recording23	Participant21	Male	White on Black	py1syn (1)	1	py1syn	VarDeclaration	4119	206	20	0	141	4.61914
Recording23	Participant21	Male	White on Black	py2sem (1)	1	py2sem	BugIsHere	5180	235	22	2512	198	4.77905
Recording23	Participant21	Male	White on Black	py2sem (1)	1	py2sem	BugIsHere2	4065	185	22	3152	155	4.63562
Recording23	Participant21	Male	White on Black	py2sem (1)	1	py2sem	FirstPrint	17337	209	83	4005	243	4.69608
Recording23	Participant21	Male	White on Black	py2sem (1)	1	py2sem	Increment	3072	236	13	5154	248	4.74461
Recording23	Participant21	Male	White on Black	py2sem (1)	1	py2sem	MainHeader	5083	212	24	554	163	4.64304
Recording23	Participant21	Male	White on Black	py2sem (1)	1	py2sem	SecondPrint	7373	211	35	6616	183	4.68276
Recording23	Participant21	Male	White on Black	py2sem (1)	1	py2sem	VarDeclaration	10487	194	54	199	180	4.76456
Recording23	Participant21	Male	White on Black	py2syn (1)	1	py2syn	BugIsHere	847	212	4	19963	255	4.74165
Recording23	Participant21	Male	White on Black	py2syn (1)	1	py2syn	FirstIfStatement	3798	211	18	6965	263	4.6822
Recording23	Participant21	Male	White on Black	py2syn (1)	1	py2syn	ForLoop	8332	208	40	1290	162	4.73233
Recording23	Participant21	Male	White on Black	py2syn (1)	1	py2syn	MainHeader	752	251	3	186	195	4.67284
Recording23	Participant21	Male	White on Black	py2syn (1)	1	py2syn	ThirdIfStatement	1030	258	4	20770	413	4.80609
Recording23	Participant21	Male	White on Black	py2syn (1)	1	py2syn	VarDeclaration	4178	199	21	658	243	4.65342
Recording23	Participant21	Male	White on Black	pycomp1 (1)	1	pycomp1	ForLoop	12962	223	58	2443	163	4.84828
Recording23	Participant21	Male	White on Black	pycomp1 (1)	1	pycomp1	FuncCall	1367	195	7	17023	183	4.75478
Recording23	Participant21	Male	White on Black	pycomp1 (1)	1	pycomp1	FuncHeader	187	187	1	4783	187	5.00152
Recording23	Participant21	Male	White on Black	pycomp1 (1)	1	pycomp1	FuncReturn	958	240	4	14045	193	4.8694
Recording23	Participant21	Male	White on Black	pycomp1 (1)	1	pycomp1	InputList	1822	166	11	15398	112	4.75438
Recording23	Participant21	Male	White on Black	pycomp1 (1)	1	pycomp1	MainHeader	405	203	2	14742	265	4.81539
Recording23	Participant21	Male	White on Black	pycomp1 (1)	1	pycomp1	PrintStatement	925	185	5	18337	170	4.6996
Recording23	Participant21	Male	White on Black	pycomp1 (1)	1	pycomp1	VarDeclaration	1594	199	8	4981	143	4.84589
Recording23	Participant21	Male	White on Black	pycomp2 (1)	1	pycomp2	ForLoop	10981	234	47	3718	288	4.61558
Recording23	Participant21	Male	White on Black	pycomp2 (1)	1	pycomp2	FuncHeader	1128	226	5	1256	168	4.56861
Recording23	Participant21	Male	White on Black	pycomp2 (1)	1	pycomp2	JoinSentence	3555	237	15	15803	207	4.64514
Recording23	Participant21	Male	White on Black	pycomp2 (1)	1	pycomp2	Return	1350	270	5	18905	355	4.66823
Recording23	Participant21	Male	White on Black	pycomp2 (1)	1	pycomp2	SentenceSplit	3233	231	14	0	231	4.61264
Recording23	Participant21	Male	White on Black	pycomp2 (1)	1	pycomp2	VarDeclaration	2047	256	8	2686	777	4.63907
Recording10	Participant8	Female	White on Black	java1 (1)	1	java1	FunctionHeader	1470	184	8	437	172	2.80648
Recording10	Participant8	Female	White on Black	java1 (1)	1	java1	Loop	39421	196	201	0	187	2.84662
Recording10	Participant8	Female	White on Black	java1 (1)	1	java1	ReturnValue	1271	212	6	26571	183	2.98865
Recording10	Participant8	Female	White on Black	java1 (1)	1	java1	VarDeclaration	1687	169	10	219	187	2.85115
Recording10	Participant8	Female	White on Black	java1 (1)	1	java1	VarUpdate	5942	192	31	16096	112	2.92213
Recording10	Participant8	Female	White on Black	java2 (1)	1	java2	BugIsHere	4112	196	21	8153	182	2.79408
Recording10	Participant8	Female	White on Black	java2 (1)	1	java2	ForLoop	13989	203	69	0	216	2.83479
Recording10	Participant8	Female	White on Black	java2 (1)	1	java2	FunctionHeader	2025	203	10	549	177	2.7695
Recording10	Participant8	Female	White on Black	java2 (1)	1	java2	VarDeclaration	1500	250	6	429	100	2.76245
Recording10	Participant8	Female	White on Black	py1sem (1)	1	py1sem	BuggyCall	1587	99	16	13404	125	2.75386
Recording10	Participant8	Female	White on Black	py1sem (1)	1	py1sem	BugIsHere	422	84	5	54532	65	2.75024
Recording10	Participant8	Female	White on Black	py1sem (1)	1	py1sem	CastingCall	293	73	4	8801	62	2.695
Recording10	Participant8	Female	White on Black	py1sem (1)	1	py1sem	CastingFunction	77	77	1	83729	77	2.85054
Recording10	Participant8	Female	White on Black	py1sem (1)	1	py1sem	MainHeader	0		0			
Recording10	Participant8	Female	White on Black	py1sem (1)	1	py1sem	PrintStatement	1362	105	13	15033	147	2.69812
Recording10	Participant8	Female	White on Black	py1sem (1)	1	py1sem	VarDeclaration	460	92	5	56808	72	2.89954
Recording10	Participant8	Female	White on Black	py1syn (1)	1	py1syn	BugIsHere	0		0			
Recording10	Participant8	Female	White on Black	py1syn (1)	1	py1syn	FirstIfStatement	65	65	1	107749	65	2.90401
Recording10	Participant8	Female	White on Black	py1syn (1)	1	py1syn	FunctionCall	0		0			
Recording10	Participant8	Female	White on Black	py1syn (1)	1	py1syn	FunctionHeader	0		0			
Recording10	Participant8	Female	White on Black	py1syn (1)	1	py1syn	MainHeader	0		0			
Recording10	Participant8	Female	White on Black	py1syn (1)	1	py1syn	PrintStatement	78	78	1	15474	78	2.68135
Recording10	Participant8	Female	White on Black	py1syn (1)	1	py1syn	Return	83	83	1	33823	83	2.81058
Recording10	Participant8	Female	White on Black	py1syn (1)	1	py1syn	SecondIfStatement	0		0			
Recording10	Participant8	Female	White on Black	py1syn (1)	1	py1syn	ThirdIfStatement	0		0			
Recording10	Participant8	Female	White on Black	py1syn (1)	1	py1syn	VarDeclaration	0		0			
Recording10	Participant8	Female	White on Black	py2sem (1)	1	py2sem	BugIsHere	0		0			
Recording10	Participant8	Female	White on Black	py2sem (1)	1	py2sem	BugIsHere2	0		0			
Recording10	Participant8	Female	White on Black	py2sem (1)	1	py2sem	FirstPrint	233	117	2	19160	87	2.63768
Recording10	Participant8	Female	White on Black	py2sem (1)	1	py2sem	Increment	0		0			
Recording10	Participant8	Female	White on Black	py2sem (1)	1	py2sem	MainHeader	0		0			
Recording10	Participant8	Female	White on Black	py2sem (1)	1	py2sem	SecondPrint	0		0			
Recording10	Participant8	Female	White on Black	py2sem (1)	1	py2sem	VarDeclaration	0		0			
Recording10	Participant8	Female	White on Black	py2syn (1)	1	py2syn	BugIsHere	438	110	4	24170	117	2.74968
Recording10	Participant8	Female	White on Black	py2syn (1)	1	py2syn	FirstIfStatement	60	60	1	21578	60	2.80268
Recording10	Participant8	Female	White on Black	py2syn (1)	1	py2syn	ForLoop	0		0			
Recording10	Participant8	Female	White on Black	py2syn (1)	1	py2syn	MainHeader	0		0			
Recording10	Participant8	Female	White on Black	py2syn (1)	1	py2syn	ThirdIfStatement	70	70	1	41237	70	2.56756
Recording10	Participant8	Female	White on Black	py2syn (1)	1	py2syn	VarDeclaration	0		0			
Recording10	Participant8	Female	White on Black	pycomp1 (1)	1	pycomp1	ForLoop	0		0			
Recording10	Participant8	Female	White on Black	pycomp1 (1)	1	pycomp1	FuncCall	0		0			
Recording10	Participant8	Female	White on Black	pycomp1 (1)	1	pycomp1	FuncHeader	0		0			
Recording10	Participant8	Female	White on Black	pycomp1 (1)	1	pycomp1	FuncReturn	377	188	2	185536	77	3.06159
Recording10	Participant8	Female	White on Black	pycomp1 (1)	1	pycomp1	InputList	290	73	4	87984	68	2.91492
Recording10	Participant8	Female	White on Black	pycomp1 (1)	1	pycomp1	MainHeader	0		0			
Recording10	Participant8	Female	White on Black	pycomp1 (1)	1	pycomp1	PrintStatement	0		0			
Recording10	Participant8	Female	White on Black	pycomp1 (1)	1	pycomp1	VarDeclaration	0		0			
Recording10	Participant8	Female	White on Black	pycomp2 (1)	1	pycomp2	ForLoop	1202	75	16	39300	70	2.7868
Recording10	Participant8	Female	White on Black	pycomp2 (1)	1	pycomp2	FuncHeader	0		0			
Recording10	Participant8	Female	White on Black	pycomp2 (1)	1	pycomp2	JoinSentence	265	133	2	50586	63	2.67455
Recording10	Participant8	Female	White on Black	pycomp2 (1)	1	pycomp2	Return	0		0			
Recording10	Participant8	Female	White on Black	pycomp2 (1)	1	pycomp2	SentenceSplit	0		0			
Recording10	Participant8	Female	White on Black	pycomp2 (1)	1	pycomp2	VarDeclaration	0		0			
Recording31	Participant29	Male	White on Black	java1 (1)	1	java1	FunctionHeader	2157	240	9	529	285	4.02291
Recording31	Participant29	Male	White on Black	java1 (1)	1	java1	Loop	23752	242	98	0	219	3.88353
Recording31	Participant29	Male	White on Black	java1 (1)	1	java1	ReturnValue	1132	283	4	29583	213	4.03938
Recording31	Participant29	Male	White on Black	java1 (1)	1	java1	VarDeclaration	3275	252	13	1539	172	3.92375
Recording31	Participant29	Male	White on Black	java1 (1)	1	java1	VarUpdate	8457	235	36	8869	203	3.96777
Recording31	Participant29	Male	White on Black	java2 (1)	1	java2	BugIsHere	28047	240	117	2159	180	3.89081
Recording31	Participant29	Male	White on Black	java2 (1)	1	java2	ForLoop	30944	224	138	490	170	3.84801
Recording31	Participant29	Male	White on Black	java2 (1)	1	java2	FunctionHeader	4002	211	19	17141	218	3.84119
Recording31	Participant29	Male	White on Black	java2 (1)	1	java2	VarDeclaration	3442	202	17	0	194	3.84971
Recording31	Participant29	Male	White on Black	py1sem (1)	1	py1sem	BuggyCall	12294	205	60	3409	148	3.84519
Recording31	Participant29	Male	White on Black	py1sem (1)	1	py1sem	BugIsHere	12175	206	59	39028	165	3.89342
Recording31	Participant29	Male	White on Black	py1sem (1)	1	py1sem	CastingCall	18320	213	86	1859	238	3.85891
Recording31	Participant29	Male	White on Black	py1sem (1)	1	py1sem	CastingFunction	35746	219	163	10361	205	3.88468
Recording31	Participant29	Male	White on Black	py1sem (1)	1	py1sem	MainHeader	0		0			
Recording31	Participant29	Male	White on Black	py1sem (1)	1	py1sem	PrintStatement	8328	219	38	11938	198	3.96512
Recording31	Participant29	Male	White on Black	py1sem (1)	1	py1sem	VarDeclaration	9685	206	47	184	157	3.86569
Recording31	Participant29	Male	White on Black	py1syn (1)	1	py1syn	BugIsHere	4810	192	25	29805	208	3.9395
Recording31	Participant29	Male	White on Black	py1syn (1)	1	py1syn	FirstIfStatement	14115	231	61	13683	130	3.98011
Recording31	Participant29	Male	White on Black	py1syn (1)	1	py1syn	FunctionCall	6872	215	32	0	158	4.04757
Recording31	Participant29	Male	White on Black	py1syn (1)	1	py1syn	FunctionHeader	1812	201	9	5063	260	4.02148
Recording31	Participant29	Male	White on Black	py1syn (1)	1	py1syn	MainHeader	0		0			
Recording31	Participant29	Male	White on Black	py1syn (1)	1	py1syn	PrintStatement	5838	234	25	8423	260	3.98914
Recording31	Participant29	Male	White on Black	py1syn (1)	1	py1syn	Return	4072	194	21	706	115	3.93683
Recording31	Participant29	Male	White on Black	py1syn (1)	1	py1syn	SecondIfStatement	14812	209	71	22449	187	3.93567
Recording31	Participant29	Male	White on Black	py1syn (1)	1	py1syn	ThirdIfStatement	26814	222	121	27005	210	3.96239
Recording31	Participant29	Male	White on Black	py1syn (1)	1	py1syn	VarDeclaration	4156	244	17	880	125	4.02255
Recording31	Participant29	Male	White on Black	py2sem (1)	1	py2sem	BugIsHere	12670	230	55	5156	310	3.81811
Recording31	Participant29	Male	White on Black	py2sem (1)	1	py2sem	BugIsHere2	18799	235	80	7892	267	3.83088
Recording31	Participant29	Male	White on Black	py2sem (1)	1	py2sem	FirstPrint	40164	239	168	9482	235	3.78922
Recording31	Participant29	Male	White on Black	py2sem (1)	1	py2sem	Increment	11948	260	46	18052	400	3.85704
Recording31	Participant29	Male	White on Black	py2sem (1)	1	py2sem	MainHeader	138	138	1	127257	138	4.1967
Recording31	Participant29	Male	White on Black	py2sem (1)	1	py2sem	SecondPrint	18967	223	85	19020	220	3.86662
Recording31	Participant29	Male	White on Black	py2sem (1)	1	py2sem	VarDeclaration	14657	244	60	1915	140	3.7472
Recording31	Participant29	Male	White on Black	py2syn (1)	1	py2syn	BugIsHere	36659	231	159	2343	190	3.82958
Recording31	Participant29	Male	White on Black	py2syn (1)	1	py2syn	FirstIfStatement	72176	256	282	1956	348	3.85395
Recording31	Participant29	Male	White on Black	py2syn (1)	1	py2syn	ForLoop	49156	260	189	2941	167	3.81232
Recording31	Participant29	Male	White on Black	py2syn (1)	1	py2syn	MainHeader	2957	296	10	399	183	3.75864
Recording31	Participant29	Male	White on Black	py2syn (1)	1	py2syn	ThirdIfStatement	22275	245	91	3149	173	3.83962
Recording31	Participant29	Male	White on Black	py2syn (1)	1	py2syn	VarDeclaration	14364	235	61	183	188	3.85239
Recording31	Participant29	Male	White on Black	pycomp1 (1)	1	pycomp1	ForLoop	15354	256	60	1620	263	4.01253
Recording31	Participant29	Male	White on Black	pycomp1 (1)	1	pycomp1	FuncCall	3788	172	22	28084	355	4.08011
Recording31	Participant29	Male	White on Black	pycomp1 (1)	1	pycomp1	FuncHeader	0		0			
Recording31	Participant29	Male	White on Black	pycomp1 (1)	1	pycomp1	FuncReturn	4105	228	18	6447	200	3.90754
Recording31	Participant29	Male	White on Black	pycomp1 (1)	1	pycomp1	InputList	10140	220	46	13474	142	4.13039
Recording31	Participant29	Male	White on Black	pycomp1 (1)	1	pycomp1	MainHeader	1235	247	5	10709	308	4.04592
Recording31	Participant29	Male	White on Black	pycomp1 (1)	1	pycomp1	PrintStatement	2368	197	12	32459	117	4.08797
Recording31	Participant29	Male	White on Black	pycomp1 (1)	1	pycomp1	VarDeclaration	1897	211	9	1437	158	4.03109
Recording31	Participant29	Male	White on Black	pycomp2 (1)	1	pycomp2	ForLoop	102252	242	423	4446	317	3.99485
Recording31	Participant29	Male	White on Black	pycomp2 (1)	1	pycomp2	FuncHeader	125	125	1	40637	125	3.93353
Recording31	Participant29	Male	White on Black	pycomp2 (1)	1	pycomp2	JoinSentence	16460	225	73	39272	300	3.91836
Recording31	Participant29	Male	White on Black	pycomp2 (1)	1	pycomp2	Return	3000	200	15	39597	143	3.90826
Recording31	Participant29	Male	White on Black	pycomp2 (1)	1	pycomp2	SentenceSplit	3717	206	18	175	188	3.95663
Recording31	Participant29	Male	White on Black	pycomp2 (1)	1	pycomp2	VarDeclaration	5712	228	25	1863	357	4.0053
Recording22	Participant20	Female	White on Black	java1 (1)	1	java1	FunctionHeader	817	272	3	935	165	4.50713
Recording22	Participant20	Female	White on Black	java1 (1)	1	java1	Loop	7138	255	28	0	48	4.61025
Recording22	Participant20	Female	White on Black	java1 (1)	1	java1	ReturnValue	0		0			
Recording22	Participant20	Female	White on Black	java1 (1)	1	java1	VarDeclaration	908	151	6	432	108	4.34136
Recording22	Participant20	Female	White on Black	java1 (1)	1	java1	VarUpdate	765	191	4	16115	167	4.38339
Recording22	Participant20	Female	White on Black	java2 (1)	1	java2	BugIsHere	5885	203	29	8038	225	4.36474
Recording22	Participant20	Female	White on Black	java2 (1)	1	java2	ForLoop	19040	214	89	6640	147	4.32989
Recording22	Participant20	Female	White on Black	java2 (1)	1	java2	FunctionHeader	5970	271	22	727	165	4.52072
Recording22	Participant20	Female	White on Black	java2 (1)	1	java2	VarDeclaration	2888	206	14	18274	157	4.38269
Recording22	Participant20	Female	White on Black	py1sem (1)	1	py1sem	BuggyCall	35077	218	161	0	41	4.34794
Recording22	Participant20	Female	White on Black	py1sem (1)	1	py1sem	BugIsHere	20427	196	104	10224	183	4.23202
Recording22	Participant20	Female	White on Black	py1sem (1)	1	py1sem	CastingCall	21794	225	97	2443	185	4.32403
Recording22	Participant20	Female	White on Black	py1sem (1)	1	py1sem	CastingFunction	13155	223	59	886	193	4.28461
Recording22	Participant20	Female	White on Black	py1sem (1)	1	py1sem	MainHeader	1040	260	4	611	127	4.63255
Recording22	Participant20	Female	White on Black	py1sem (1)	1	py1sem	PrintStatement	20709	218	95	1454	165	4.21177
Recording22	Participant20	Female	White on Black	py1sem (1)	1	py1sem	VarDeclaration	29652	212	140	383	197	4.30069
Recording22	Participant20	Female	White on Black	py1syn (1)	1	py1syn	BugIsHere	6895	313	22	20770	523	4.32499
Recording22	Participant20	Female	White on Black	py1syn (1)	1	py1syn	FirstIfStatement	7815	244	32	14405	85	4.38288
Recording22	Participant20	Female	White on Black	py1syn (1)	1	py1syn	FunctionCall	1608	201	8	0	46	4.46988
Recording22	Participant20	Female	White on Black	py1syn (1)	1	py1syn	FunctionHeader	2147	215	10	12456	160	4.187
Recording22	Participant20	Female	White on Black	py1syn (1)	1	py1syn	MainHeader	288	288	1	87324	288	4.59703
Recording22	Participant20	Female	White on Black	py1syn (1)	1	py1syn	PrintStatement	2373	198	12	76	83	4.45477
Recording22	Participant20	Female	White on Black	py1syn (1)	1	py1syn	Return	1135	189	6	32700	183	4.33406
Recording22	Participant20	Female	White on Black	py1syn (1)	1	py1syn	SecondIfStatement	13769	265	52	19761	218	4.42817
Recording22	Participant20	Female	White on Black	py1syn (1)	1	py1syn	ThirdIfStatement	7240	234	31	26843	142	4.33778
Recording22	Participant20	Female	White on Black	py1syn (1)	1	py1syn	VarDeclaration	3498	233	15	484	113	4.51936
Recording22	Participant20	Female	White on Black	py2sem (1)	1	py2sem	BugIsHere	4237	212	20	4088	453	4.1977
Recording22	Participant20	Female	White on Black	py2sem (1)	1	py2sem	BugIsHere2	1888	189	10	5528	243	4.14149
Recording22	Participant20	Female	White on Black	py2sem (1)	1	py2sem	FirstPrint	14325	196	73	6330	278	4.17316
Recording22	Participant20	Female	White on Black	py2sem (1)	1	py2sem	Increment	8708	272	32	14001	215	4.29065
Recording22	Participant20	Female	White on Black	py2sem (1)	1	py2sem	MainHeader	1270	181	7	368	340	4.10474
Recording22	Participant20	Female	White on Black	py2sem (1)	1	py2sem	SecondPrint	5415	201	27	0	36	4.28556
Recording22	Participant20	Female	White on Black	py2sem (1)	1	py2sem	VarDeclaration	8112	225	36	244	97	4.1495
Recording22	Participant20	Female	White on Black	py2syn (1)	1	py2syn	BugIsHere	9665	225	43	11726	263	4.53929
Recording22	Participant20	Female	White on Black	py2syn (1)	1	py2syn	FirstIfStatement	5139	234	22	0	162	4.47055
Recording22	Participant20	Female	White on Black	py2syn (1)	1	py2syn	ForLoop	7582	223	34	196	128	4.56353
Recording22	Participant20	Female	White on Black	py2syn (1)	1	py2syn	MainHeader	963	193	5	512	153	4.45162
Recording22	Participant20	Female	White on Black	py2syn (1)	1	py2syn	ThirdIfStatement	2192	219	10	13349	147	4.48345
Recording22	Participant20	Female	White on Black	py2syn (1)	1	py2syn	VarDeclaration	3160	243	13	359	138	4.54918
Recording22	Participant20	Female	White on Black	pycomp1 (1)	1	pycomp1	ForLoop	10555	271	39	2868	588	4.48708
Recording22	Participant20	Female	White on Black	pycomp1 (1)	1	pycomp1	FuncCall	5987	230	26	16813	205	4.54952
Recording22	Participant20	Female	White on Black	pycomp1 (1)	1	pycomp1	FuncHeader	3059	235	13	473	278	4.22004
Recording22	Participant20	Female	White on Black	pycomp1 (1)	1	pycomp1	FuncReturn	2175	181	12	11897	177	4.54319
Recording22	Participant20	Female	White on Black	pycomp1 (1)	1	pycomp1	InputList	1292	215	6	16110	392	4.62996
Recording22	Participant20	Female	White on Black	pycomp1 (1)	1	pycomp1	MainHeader	2443	175	14	12393	243	4.25396
Recording22	Participant20	Female	White on Black	pycomp1 (1)	1	pycomp1	PrintStatement	1568	157	10	19009	168	4.52886
Recording22	Participant20	Female	White on Black	pycomp1 (1)	1	pycomp1	VarDeclaration	2120	193	11	2458	168	4.32478
Recording22	Participant20	Female	White on Black	pycomp2 (1)	1	pycomp2	ForLoop	19298	208	93	4996	270	4.44145
Recording22	Participant20	Female	White on Black	pycomp2 (1)	1	pycomp2	FuncHeader	1038	173	6	466	148	4.36676
Recording22	Participant20	Female	White on Black	pycomp2 (1)	1	pycomp2	JoinSentence	4825	201	24	19711	185	4.36029
Recording22	Participant20	Female	White on Black	pycomp2 (1)	1	pycomp2	Return	128	128	1	23578	128	4.28787
Recording22	Participant20	Female	White on Black	pycomp2 (1)	1	pycomp2	SentenceSplit	4593	209	22	181	107	4.33267
Recording22	Participant20	Female	White on Black	pycomp2 (1)	1	pycomp2	VarDeclaration	2861	191	15	0	156	4.47451
